cdate,cp,pctlead,pred_linr,pred_logr
2013-01-02,1462.420000,-0.208600,-0.128859,0.479203
2013-01-03,1459.370000,0.486500,-0.096908,0.493368
2013-01-04,1466.470000,-0.312300,0.025576,0.525581
2013-01-07,1461.890000,-0.324200,-0.076025,0.502956
2013-01-08,1457.150000,0.265600,-0.029415,0.502368
2013-01-09,1461.020000,0.759700,-0.072106,0.472362
2013-01-10,1472.120000,-0.004800,-0.141246,0.453765
2013-01-11,1472.050000,-0.093100,-0.000160,0.492049
2013-01-14,1470.680100,0.112900,0.017771,0.503715
2013-01-15,1472.340000,0.019700,0.025371,0.516082
2013-01-16,1472.630000,0.564300,-0.014378,0.509377
2013-01-17,1480.939900,0.340300,-0.035760,0.498833
2013-01-18,1485.980000,0.442800,-0.065583,0.492000
2013-01-22,1492.560100,0.150700,-0.019389,0.496362
2013-01-23,1494.810100,0.000700,-0.023528,0.502268
2013-01-24,1494.819900,0.544500,-0.033117,0.505041
2013-01-25,1502.960000,-0.185000,-0.050723,0.498741
2013-01-28,1500.180100,0.510600,-0.035604,0.489956
2013-01-29,1507.840000,-0.390000,-0.015549,0.493759
2013-01-30,1501.960000,-0.256300,-0.010379,0.500829
2013-01-31,1498.110000,1.005300,0.021527,0.514523
2013-02-01,1513.170000,-1.153900,-0.031273,0.501022
2013-02-04,1495.710000,1.041700,0.010079,0.504385
2013-02-05,1511.290000,0.054900,0.060911,0.513475
2013-02-06,1512.120000,-0.180500,-0.049351,0.496835
2013-02-07,1509.390000,0.565800,0.011796,0.515693
2013-02-08,1517.930100,-0.060600,0.026349,0.515886
2013-02-11,1517.010000,0.159500,-0.067497,0.492105
2013-02-12,1519.430100,0.059200,0.067472,0.516560
2013-02-13,1520.330000,0.069100,-0.041731,0.497456
2013-02-14,1521.380000,-0.104500,-0.002270,0.507895
2013-02-15,1519.790000,0.733600,0.012589,0.512785
2013-02-19,1530.939900,-1.240400,-0.036259,0.494656
2013-02-20,1511.950000,-0.630300,0.058290,0.520073
2013-02-21,1502.420000,0.877200,0.109508,0.537937
2013-02-22,1515.600000,-1.831000,0.002077,0.514709
2013-02-25,1487.850000,0.610900,0.079694,0.524526
2013-02-26,1496.939900,1.272600,0.164365,0.539043
2013-02-27,1515.990000,-0.086400,-0.064748,0.496635
2013-02-28,1514.680100,0.232400,0.000036,0.517454
2013-03-01,1518.200000,0.461100,0.083247,0.534859
2013-03-04,1525.200000,0.956600,-0.059078,0.502734
2013-03-05,1539.790000,0.108500,-0.027667,0.502281
2013-03-06,1541.460000,0.181600,-0.090370,0.482305
2013-03-07,1544.260000,0.448100,-0.057272,0.487710
2013-03-08,1551.180100,0.324900,-0.049486,0.491928
2013-03-11,1556.220000,-0.240300,-0.072243,0.479336
2013-03-12,1552.480000,0.131400,-0.008240,0.492261
2013-03-13,1554.520000,0.560300,-0.020724,0.493057
2013-03-14,1563.230000,-0.161800,-0.042635,0.491879
2013-03-15,1560.700000,-0.551000,-0.034958,0.498089
2013-03-18,1552.100000,-0.242300,0.066768,0.512310
2013-03-19,1548.340000,0.669700,0.059140,0.517895
2013-03-20,1558.710000,-0.828200,-0.006312,0.505222
2013-03-21,1545.800000,0.717400,0.035731,0.515447
2013-03-22,1556.890000,-0.334000,0.029879,0.515866
2013-03-25,1551.689900,0.778500,0.045576,0.515210
2013-03-26,1563.770000,-0.058800,0.007387,0.511684
2013-03-27,1562.850000,0.405700,0.020557,0.512766
2013-03-28,1569.189900,-0.447400,-0.049493,0.502153
2013-04-01,1562.170000,0.517200,0.085011,0.519392
2013-04-02,1570.250000,-1.054600,-0.039792,0.497300
2013-04-03,1553.689900,0.404800,0.077774,0.521256
2013-04-04,1559.980000,-0.429500,0.009478,0.508881
2013-04-05,1553.280000,0.630300,0.049045,0.518428
2013-04-08,1563.069900,0.354400,0.006036,0.501679
2013-04-09,1568.610000,1.218900,0.048684,0.510821
2013-04-10,1587.730000,0.355200,-0.088633,0.489130
2013-04-11,1593.370000,-0.283700,-0.008749,0.506923
2013-04-12,1588.850000,-2.296600,-0.051280,0.506407
2013-04-15,1552.360000,1.430700,0.173403,0.546438
2013-04-16,1574.569900,-1.432800,-0.006737,0.502314
2013-04-17,1552.010000,-0.670100,0.016446,0.500000
2013-04-18,1541.610000,0.884800,0.129889,0.525622
2013-04-19,1555.250000,0.466200,0.107937,0.527877
2013-04-22,1562.500000,1.041900,-0.037331,0.505936
2013-04-23,1578.780000,0.000600,0.105424,0.531272
2013-04-24,1578.790000,0.403500,-0.068800,0.504430
2013-04-25,1585.160000,-0.184200,0.034371,0.527490
2013-04-26,1582.240000,0.718600,-0.030431,0.512283
2013-04-29,1593.610000,0.248500,-0.078122,0.481300
2013-04-30,1597.569900,-0.930800,-0.042078,0.478808
2013-05-01,1582.700000,0.940800,0.008843,0.497459
2013-05-02,1597.590000,1.053500,0.026163,0.504988
2013-05-03,1614.420000,0.190800,-0.139759,0.474253
2013-05-06,1617.500000,0.523000,-0.024650,0.485412
2013-05-07,1625.960000,0.413900,-0.011412,0.491881
2013-05-08,1632.689900,-0.368700,-0.073723,0.489629
2013-05-09,1626.670000,0.432200,-0.004896,0.506155
2013-05-10,1633.700000,0.004300,-0.059083,0.489920
2013-05-13,1633.770000,1.014200,-0.039480,0.479499
2013-05-14,1650.340000,0.511400,-0.044043,0.478027
2013-05-15,1658.780000,-0.501000,-0.068590,0.477873
2013-05-16,1650.470000,1.030000,-0.009971,0.502098
2013-05-17,1667.470000,-0.070800,-0.015627,0.503465
2013-05-20,1666.290000,0.172200,-0.080778,0.481391
2013-05-21,1669.160000,-0.827400,0.004014,0.494598
2013-05-22,1655.350000,-0.292400,0.033212,0.504271
2013-05-23,1650.510000,-0.055100,0.034906,0.513756
2013-05-24,1649.600000,0.634100,0.058422,0.518467
2013-05-28,1660.060100,-0.704800,-0.031950,0.490704
2013-05-29,1648.360000,0.367000,0.096717,0.521382
2013-05-30,1654.410000,-1.430700,0.056271,0.524872
2013-05-31,1630.740000,0.593600,0.122522,0.550486
2013-06-03,1640.420000,-0.551100,0.082815,0.528646
2013-06-04,1631.380000,-1.378000,0.080270,0.522009
2013-06-05,1608.900000,0.849000,0.130589,0.539379
2013-06-06,1622.560100,1.283200,0.160498,0.544176
2013-06-07,1643.380000,-0.034700,-0.110171,0.494039
2013-06-10,1642.810100,-1.015300,0.082967,0.519662
2013-06-11,1626.130000,-0.837000,0.119208,0.538472
2013-06-12,1612.520000,1.478400,0.134910,0.554776
2013-06-13,1636.360000,-0.588500,-0.016056,0.512822
2013-06-14,1626.730000,0.756700,-0.056353,0.491442
2013-06-17,1639.040000,0.779100,0.053480,0.496835
2013-06-18,1651.810100,-1.385100,0.000175,0.498312
2013-06-19,1628.930100,-2.501000,0.051701,0.530320
2013-06-20,1588.189900,0.267000,0.278726,0.581513
2013-06-21,1592.430100,-1.214500,0.061630,0.533728
2013-06-24,1573.090000,0.949700,0.137278,0.527570
2013-06-25,1588.030000,0.959000,0.114917,0.515906
2013-06-26,1603.260000,0.620000,0.053793,0.512833
2013-06-27,1613.200000,-0.429000,0.033166,0.532495
2013-06-28,1606.280000,0.540400,0.142216,0.565839
2013-07-01,1614.960000,-0.054500,-0.025760,0.520167
2013-07-02,1614.080000,0.082400,0.021607,0.513451
2013-07-03,1615.410000,1.020200,-0.047129,0.487660
2013-07-05,1631.890000,0.525200,-0.053892,0.480343
2013-07-08,1640.460000,0.723000,-0.076592,0.469844
2013-07-09,1652.319900,0.018200,-0.017553,0.488033
2013-07-10,1652.620000,1.355400,-0.051205,0.489842
2013-07-11,1675.020000,0.308600,-0.097975,0.479794
2013-07-12,1680.189900,0.137500,-0.118939,0.472177
2013-07-15,1682.500000,-0.370900,-0.063331,0.471917
2013-07-16,1676.260000,0.277400,0.014665,0.491282
2013-07-17,1680.910000,0.503300,-0.054560,0.483498
2013-07-18,1689.370000,0.161000,-0.036240,0.483380
2013-07-19,1692.090000,0.203300,-0.073561,0.478050
2013-07-22,1695.530000,-0.185200,0.039116,0.495033
2013-07-23,1692.390000,-0.381100,0.019520,0.504242
2013-07-24,1685.939900,0.255600,0.057516,0.518984
2013-07-25,1690.250000,0.082800,0.012856,0.507899
2013-07-26,1691.650000,-0.373600,-0.012799,0.501084
2013-07-29,1685.330000,0.037400,0.077475,0.510751
2013-07-30,1685.960000,-0.013600,0.074194,0.517390
2013-07-31,1685.730000,1.254100,0.042770,0.517756
2013-08-01,1706.870000,0.164000,-0.019089,0.501231
2013-08-02,1709.670000,-0.148000,-0.042819,0.496446
2013-08-05,1707.140000,-0.572300,0.049869,0.509646
2013-08-06,1697.370000,-0.380600,0.087291,0.524986
2013-08-07,1690.910000,0.388500,0.032749,0.517229
2013-08-08,1697.480000,-0.357000,0.025405,0.505009
2013-08-09,1691.420000,-0.115300,-0.004135,0.497744
2013-08-12,1689.470000,0.277600,0.119634,0.517347
2013-08-13,1694.160000,-0.517700,0.066144,0.518098
2013-08-14,1685.390000,-1.428200,0.072866,0.528933
2013-08-15,1661.319900,-0.330500,0.175185,0.553899
2013-08-16,1655.830000,-0.590000,0.126466,0.545627
2013-08-19,1646.060100,0.382100,0.136123,0.534853
2013-08-20,1652.350000,-0.578000,0.110760,0.526188
2013-08-21,1642.800000,0.861900,0.132206,0.536219
2013-08-22,1656.960000,0.394700,0.086723,0.536786
2013-08-23,1663.500000,-0.404000,0.048827,0.533903
2013-08-26,1656.780000,-1.587400,0.054427,0.527133
2013-08-27,1630.480000,0.274800,0.202311,0.557691
2013-08-28,1634.960000,0.196300,0.063850,0.528782
2013-08-29,1638.170000,-0.317400,0.031185,0.511596
2013-08-30,1632.970000,0.416400,0.035226,0.509465
2013-09-03,1639.770000,0.811700,0.119097,0.520933
2013-09-04,1653.080000,0.121000,-0.000483,0.511104
2013-09-05,1655.080000,0.005400,0.040175,0.524183
2013-09-06,1655.170000,0.999300,0.007826,0.516674
2013-09-09,1671.710000,0.734600,-0.024606,0.492801
2013-09-10,1683.990000,0.305200,-0.076062,0.477910
2013-09-11,1689.130000,-0.338000,-0.054075,0.480480
2013-09-12,1683.420000,0.271500,-0.007712,0.494997
2013-09-13,1687.990000,0.569300,-0.023630,0.497354
2013-09-16,1697.600000,0.421800,-0.038974,0.479312
2013-09-17,1704.760000,1.217800,-0.063108,0.471073
2013-09-18,1725.520000,-0.184300,-0.063303,0.470401
2013-09-19,1722.340000,-0.721700,-0.049415,0.485945
2013-09-20,1709.910000,-0.472000,0.053358,0.519194
2013-09-23,1701.840000,-0.259700,0.069982,0.513650
2013-09-24,1697.420000,-0.273900,0.020426,0.500493
2013-09-25,1692.770000,0.348500,0.073771,0.505102
2013-09-26,1698.670000,-0.407400,0.034634,0.501086
2013-09-27,1691.750000,-0.602900,0.091529,0.526591
2013-09-30,1681.550000,0.799900,0.161652,0.543486
2013-10-01,1695.000000,-0.066700,0.076560,0.527437
2013-10-02,1693.870000,-0.897900,0.018071,0.513769
2013-10-03,1678.660000,0.705300,0.130884,0.536991
2013-10-04,1690.500000,-0.850600,0.057460,0.523500
2013-10-07,1676.120000,-1.233200,0.069470,0.520372
2013-10-08,1655.450000,0.057400,0.199812,0.548798
2013-10-09,1656.400000,2.183000,0.123941,0.532716
2013-10-10,1692.560100,0.628600,-0.070469,0.488180
2013-10-11,1703.200000,0.407500,-0.032117,0.492959
2013-10-14,1710.140000,-0.706400,0.021544,0.502619
2013-10-15,1698.060100,1.382800,0.092966,0.534105
2013-10-16,1721.540000,0.674400,-0.063140,0.501247
2013-10-17,1733.150000,0.654900,-0.133926,0.465796
2013-10-18,1744.500000,0.009200,-0.145441,0.451610
2013-10-21,1744.660000,0.573800,0.018651,0.477896
2013-10-22,1754.670000,-0.472500,-0.071313,0.477027
2013-10-23,1746.380000,0.325800,0.016240,0.498719
2013-10-24,1752.069900,0.439500,-0.053812,0.481981
2013-10-25,1759.770000,0.133000,-0.032262,0.482411
2013-10-28,1762.110000,0.558400,-0.020219,0.479247
2013-10-29,1771.950000,-0.487600,0.027782,0.494095
2013-10-30,1763.310100,-0.383900,0.002723,0.500947
2013-10-31,1756.540000,0.290300,0.086968,0.523885
2013-11-01,1761.640000,0.357100,0.011476,0.507043
2013-11-04,1767.930100,-0.280600,-0.001505,0.489531
2013-11-05,1762.970000,0.426600,0.073892,0.505832
2013-11-06,1770.490000,-1.318300,0.039205,0.506873
2013-11-07,1747.150000,1.342800,0.110132,0.534178
2013-11-08,1770.610000,0.072300,0.031492,0.516316
2013-11-11,1771.890000,-0.237000,-0.011197,0.490773
2013-11-12,1767.689900,0.809500,0.051358,0.506733
2013-11-13,1782.000000,0.483700,0.073847,0.512601
2013-11-14,1790.620000,0.422200,-0.094962,0.488334
2013-11-15,1798.180100,-0.369800,0.028019,0.508122
2013-11-18,1791.530000,-0.204300,-0.007637,0.491432
2013-11-19,1787.870000,-0.363600,0.058980,0.508926
2013-11-20,1781.370000,0.812900,0.054578,0.509446
2013-11-21,1795.850000,0.496100,-0.031458,0.488270
2013-11-22,1804.760000,-0.126300,-0.025754,0.486408
2013-11-25,1802.480000,0.015000,0.041918,0.498169
2013-11-26,1802.750000,0.248500,0.087159,0.518875
2013-11-27,1807.230000,-0.078600,0.001584,0.508040
2013-11-29,1805.810100,-0.271900,0.015830,0.509222
2013-12-02,1800.900000,-0.319300,0.053325,0.500926
2013-12-03,1795.150000,-0.130300,0.082007,0.510621
2013-12-04,1792.810100,-0.434000,0.079284,0.516018
2013-12-05,1785.030000,1.123800,0.087135,0.522174
2013-12-06,1805.090000,0.181700,0.016768,0.506393
2013-12-09,1808.370000,-0.318000,0.026126,0.499132
2013-12-10,1802.620000,-1.131700,0.089226,0.520862
2013-12-11,1782.220000,-0.377100,0.156377,0.544375
2013-12-12,1775.500000,-0.010100,0.091955,0.535449
2013-12-13,1775.319900,0.632000,0.077398,0.522214
2013-12-16,1786.540000,-0.310100,0.019805,0.490985
2013-12-17,1781.000000,1.664800,0.114005,0.515818
2013-12-18,1810.650000,-0.058000,0.017653,0.507377
2013-12-19,1809.600000,0.481900,0.003353,0.513889
2013-12-20,1818.319900,0.531800,-0.009225,0.511881
2013-12-23,1827.990000,0.291600,-0.001496,0.493695
2013-12-24,1833.319900,0.474600,-0.086399,0.475525
2013-12-26,1842.020000,-0.033700,-0.002852,0.487105
2013-12-27,1841.400000,-0.017900,-0.085906,0.474766
2013-12-30,1841.069900,0.396000,0.049137,0.493636
2013-12-31,1848.360000,-0.886200,-0.012629,0.484877
