cdate,cp,pctlead,pred_linr,pred_logr
2018-06-08,2779.030000,0.106900,0.021112,0.511672
2018-06-11,2782.000000,0.174300,-0.048461,0.478428
2018-06-12,2786.850100,-0.402600,-0.009448,0.494186
2018-06-13,2775.629900,0.247200,0.034800,0.503893
2018-06-14,2782.490000,-0.101700,-0.013181,0.499332
2018-06-15,2779.659900,-0.212600,0.014256,0.508045
2018-06-18,2773.750000,-0.402300,0.052098,0.507359
2018-06-19,2762.590100,0.171200,0.103241,0.521056
2018-06-20,2767.320100,-0.634600,0.037948,0.513705
2018-06-21,2749.760000,0.186200,0.083704,0.526359
2018-06-22,2754.879900,-1.372500,0.052323,0.522342
2018-06-25,2717.070100,0.220500,0.165210,0.536588
2018-06-26,2723.060100,-0.860400,0.128070,0.536188
2018-06-27,2699.629900,0.617900,0.129050,0.533468
2018-06-28,2716.310100,0.075800,0.057102,0.524796
2018-06-29,2718.370100,0.306800,0.081657,0.524889
2018-07-02,2726.710000,-0.494700,0.034077,0.513821
2018-07-03,2713.220000,0.862100,0.155616,0.541281
2018-07-05,2736.610100,0.848100,-0.041566,0.507531
2018-07-06,2759.820100,0.882300,-0.039054,0.500371
2018-07-09,2784.169900,0.347300,-0.086784,0.474679
2018-07-10,2793.840100,-0.709400,-0.004375,0.492757
2018-07-11,2774.020000,0.874900,-0.013554,0.504411
2018-07-12,2798.290000,0.107900,-0.023850,0.501243
2018-07-13,2801.310100,-0.102800,-0.126138,0.472332
2018-07-16,2798.429900,0.397400,0.032210,0.492092
2018-07-17,2809.550000,0.216100,0.020786,0.489724
2018-07-18,2815.620100,-0.395300,-0.049260,0.490318
2018-07-19,2804.490000,-0.094800,0.051685,0.516262
2018-07-20,2801.830100,0.183800,0.009234,0.508229
2018-07-23,2806.980000,0.478100,0.048949,0.505688
2018-07-24,2820.399900,0.910200,0.001320,0.496365
2018-07-25,2846.070100,-0.303200,-0.036070,0.487549
2018-07-26,2837.439900,-0.656200,-0.002891,0.503756
2018-07-27,2818.820100,-0.575400,0.071929,0.530800
2018-07-30,2802.600100,0.488500,0.092916,0.522957
2018-07-31,2816.290000,-0.104000,0.014801,0.502490
2018-08-01,2813.360100,0.492600,0.036706,0.498358
2018-08-02,2827.220000,0.464400,0.030184,0.502183
2018-08-03,2840.350100,0.353800,0.011106,0.508363
2018-08-06,2850.399900,0.282400,0.003124,0.505179
2018-08-07,2858.450000,-0.026200,0.026179,0.508644
2018-08-08,2857.700000,-0.144200,-0.018131,0.500192
2018-08-09,2853.580100,-0.711400,0.028760,0.510437
2018-08-10,2833.280000,-0.400600,0.030367,0.511650
2018-08-13,2821.929900,0.638900,0.108389,0.515909
2018-08-14,2839.960000,-0.760200,0.035230,0.498752
2018-08-15,2818.370100,0.791900,0.066613,0.511852
2018-08-16,2840.689900,0.332300,0.078832,0.520124
2018-08-17,2850.129900,0.242800,-0.019567,0.504559
2018-08-20,2857.050000,0.206900,0.034703,0.513052
2018-08-21,2862.960000,-0.039800,0.057504,0.511905
2018-08-22,2861.820100,-0.169100,-0.023765,0.501796
2018-08-23,2856.980000,0.619900,0.061015,0.519232
2018-08-24,2874.689900,0.767000,-0.059672,0.489867
2018-08-27,2896.740000,0.026900,-0.022354,0.482660
2018-08-28,2897.520000,0.570100,-0.005242,0.491529
2018-08-29,2914.040000,-0.443000,-0.004328,0.497907
2018-08-30,2901.129900,0.013400,-0.014310,0.504064
2018-08-31,2901.520000,-0.165400,0.010623,0.512054
2018-09-04,2896.720000,-0.280300,0.032910,0.497743
2018-09-05,2888.600100,-0.365200,0.038300,0.504098
2018-09-06,2878.050000,-0.221300,0.101128,0.518808
2018-09-07,2871.679900,0.189800,0.045949,0.515497
2018-09-10,2877.129900,0.374000,0.109292,0.518853
2018-09-11,2887.889900,0.035700,0.038589,0.506184
2018-09-12,2888.919900,0.528200,0.062389,0.516312
2018-09-13,2904.179900,0.027500,0.024318,0.512939
2018-09-14,2904.980000,-0.557000,-0.004398,0.511096
2018-09-17,2888.800000,0.536900,0.085657,0.519356
2018-09-18,2904.310100,0.125300,0.043616,0.506222
2018-09-19,2907.950000,0.784100,-0.022149,0.492499
2018-09-20,2930.750000,-0.036900,-0.010004,0.495386
2018-09-21,2929.669900,-0.351600,-0.016698,0.496104
2018-09-24,2919.370100,-0.130500,0.066607,0.513857
2018-09-25,2915.560100,-0.328900,0.079102,0.517531
2018-09-26,2905.970000,0.276300,0.015586,0.505411
2018-09-27,2914.000000,-0.000700,0.057645,0.509698
2018-09-28,2913.980000,0.364100,0.006411,0.499877
2018-10-01,2924.590100,-0.039700,0.073476,0.508036
2018-10-02,2923.429900,0.071200,0.060342,0.511296
2018-10-03,2925.510000,-0.816900,0.040497,0.514592
2018-10-04,2901.610100,-0.552800,0.097745,0.528218
2018-10-05,2885.570100,-0.039500,0.090056,0.529704
2018-10-08,2884.429900,-0.141800,0.119854,0.517993
2018-10-09,2880.340100,-3.286400,0.074206,0.510293
2018-10-10,2785.679900,-2.057300,0.324693,0.573833
2018-10-11,2728.370100,1.420600,0.405770,0.604445
2018-10-12,2767.129900,-0.590500,0.132978,0.541424
2018-10-15,2750.790000,2.149600,0.116123,0.520947
2018-10-16,2809.919900,-0.025300,0.188352,0.529802
2018-10-17,2809.210000,-1.439200,0.046978,0.520826
2018-10-18,2768.780000,-0.036100,0.193653,0.590816
2018-10-19,2767.780000,-0.430000,0.149193,0.562891
2018-10-22,2755.879900,-0.551200,-0.025187,0.501116
2018-10-23,2740.689900,-3.086400,0.200157,0.531349
2018-10-24,2656.100100,1.862500,0.259800,0.545482
2018-10-25,2705.570100,-1.732700,0.177072,0.543754
2018-10-26,2658.689900,-0.656000,0.105876,0.531906
2018-10-29,2641.250000,1.566700,0.287573,0.569861
2018-10-30,2682.629900,1.085100,0.188263,0.534186
2018-10-31,2711.740000,1.055800,-0.128042,0.494072
2018-11-01,2740.370100,-0.631700,0.114445,0.533998
2018-11-02,2723.060100,0.560000,-0.064864,0.500900
2018-11-05,2738.310100,0.625900,0.098417,0.533412
2018-11-06,2755.450000,2.120900,-0.103165,0.474917
2018-11-07,2813.889900,-0.250900,-0.197549,0.441553
2018-11-08,2806.830100,-0.919900,-0.064034,0.464121
2018-11-09,2781.010000,-1.970100,0.018906,0.505712
2018-11-12,2726.220000,-0.148200,0.200699,0.541747
2018-11-13,2722.179900,-0.756700,0.055079,0.512129
2018-11-14,2701.580100,1.059400,0.133304,0.508973
2018-11-15,2730.200000,0.222300,0.045720,0.490260
2018-11-16,2736.270000,-1.664300,0.104683,0.515474
2018-11-19,2690.730000,-1.815100,0.198977,0.556429
2018-11-20,2641.889900,0.304300,0.367257,0.601230
2018-11-21,2649.929900,-0.655500,0.101964,0.541535
2018-11-23,2632.560100,1.553200,0.134726,0.535943
2018-11-26,2673.450000,0.326200,0.101556,0.502244
2018-11-27,2682.169900,2.297400,0.073355,0.506475
2018-11-28,2743.790000,-0.218300,-0.050571,0.504868
2018-11-29,2737.800000,0.817100,-0.029274,0.508847
2018-11-30,2760.169900,1.094100,-0.098560,0.500708
2018-12-03,2790.370100,-3.236500,-0.054809,0.474810
2018-12-04,2700.060100,-0.152200,0.021828,0.502038
2018-12-06,2695.950000,-2.332000,0.253109,0.544680
2018-12-07,2633.080100,0.176200,0.055150,0.502704
2018-12-10,2637.720000,-0.035600,0.239582,0.537784
2018-12-11,2636.780000,0.542000,0.189708,0.508779
2018-12-12,2651.070100,-0.020000,0.075588,0.519570
2018-12-13,2650.540000,-1.908700,0.265641,0.569807
2018-12-14,2599.950000,-2.077300,0.121873,0.563411
2018-12-17,2545.939900,0.008600,0.443035,0.617455
2018-12-18,2546.159900,-1.539600,0.152110,0.541910
2018-12-19,2506.960000,-1.577200,0.232799,0.548387
2018-12-20,2467.419900,-2.058800,0.364913,0.575939
2018-12-21,2416.620100,-2.711200,0.405594,0.599746
2018-12-24,2351.100100,4.959400,0.486592,0.629196
2018-12-26,2467.700000,0.856300,0.115898,0.534828
2018-12-27,2488.830100,0.000000,-0.132591,0.471886
