cdate,cp,pctlead,pred_linr,pred_logr
2001-05-21,1312.830000,-0.262800,0.019410,0.492296
2001-05-22,1309.380000,-1.552600,0.101691,0.482704
2001-05-23,1289.050000,0.319600,-0.031382,0.444844
2001-05-24,1293.170000,-1.181600,-0.030922,0.479551
2001-05-25,1277.890000,-0.779400,0.040308,0.492752
2001-05-29,1267.930100,-1.565600,0.055744,0.476310
2001-05-30,1248.080000,0.620200,0.030373,0.519518
2001-05-31,1255.819900,0.386200,0.077601,0.526028
2001-06-01,1260.670000,0.510800,0.117287,0.539867
2001-06-04,1267.110000,1.299000,0.120734,0.519003
2001-06-05,1283.569900,-1.054900,0.037409,0.516495
2001-06-06,1270.030000,0.545700,0.090297,0.528666
2001-06-07,1276.960000,-0.939700,0.035247,0.497181
2001-06-08,1264.960000,-0.835600,0.072498,0.519512
2001-06-11,1254.390000,0.116400,0.069501,0.477030
2001-06-12,1255.850000,-1.134700,0.037756,0.495320
2001-06-13,1241.600000,-1.750200,0.080942,0.512336
2001-06-14,1219.870000,-0.451700,0.020361,0.505335
2001-06-15,1214.360000,-0.488300,0.076122,0.546057
2001-06-18,1208.430100,0.343400,0.169760,0.543008
2001-06-19,1212.580000,0.870900,0.138497,0.526973
2001-06-20,1223.140000,1.136400,0.085430,0.535230
2001-06-21,1237.040000,-0.945000,0.069291,0.527901
2001-06-22,1225.350000,-0.550900,0.051946,0.524903
2001-06-25,1218.600000,-0.151000,0.074874,0.512136
2001-06-26,1216.760000,-0.467600,0.099893,0.516135
2001-06-27,1211.069900,1.249300,0.107592,0.495767
2001-06-28,1226.200000,-0.148400,0.016203,0.481370
2001-06-29,1224.380000,1.007900,0.010708,0.504671
2001-07-02,1236.720000,-0.183600,0.027936,0.486250
2001-07-03,1234.450000,-1.232100,0.064336,0.515463
2001-07-05,1219.240000,-2.349800,0.044552,0.499184
2001-07-06,1190.590000,0.687900,0.008300,0.505870
2001-07-09,1198.780000,-1.439800,0.119204,0.511613
2001-07-10,1181.520000,-0.113400,0.130034,0.514649
2001-07-11,1180.180100,2.369100,0.045440,0.496154
2001-07-12,1208.140000,0.624100,0.030329,0.536726
2001-07-13,1215.680100,-1.088300,0.120124,0.537244
2001-07-16,1202.450000,0.997100,0.040794,0.497881
2001-07-17,1214.439900,-0.554200,0.045625,0.524457
2001-07-18,1207.710000,0.605300,0.116369,0.513952
2001-07-19,1215.020000,-0.343200,0.057025,0.466822
2001-07-20,1210.850000,-1.636900,-0.028616,0.487078
2001-07-23,1191.030000,-1.627200,0.012184,0.482051
2001-07-24,1171.650000,1.608000,0.036908,0.507117
2001-07-25,1190.490000,1.045000,0.135637,0.528958
2001-07-26,1202.930100,0.240200,0.111337,0.508178
2001-07-27,1205.819900,-0.107800,-0.004928,0.488737
2001-07-30,1204.520000,0.557100,-0.018173,0.511777
2001-07-31,1211.230000,0.388000,0.098630,0.526567
2001-08-01,1215.930100,0.396400,0.116768,0.501367
2001-08-02,1220.750000,-0.524300,0.031073,0.476217
2001-08-03,1214.350000,-1.142200,-0.057207,0.473226
2001-08-06,1200.480000,0.326500,0.018276,0.485110
2001-08-07,1204.400000,-1.732800,0.059686,0.498409
2001-08-08,1183.530000,-0.008400,0.090846,0.509738
2001-08-09,1183.430100,0.568700,0.017504,0.491437
2001-08-10,1190.160000,0.094900,0.049706,0.530661
2001-08-13,1191.290000,-0.382800,0.118484,0.512498
2001-08-14,1186.730000,-0.733900,0.043174,0.510948
2001-08-15,1178.020000,0.309000,0.066229,0.532805
2001-08-16,1181.660000,-1.666300,0.078103,0.519509
2001-08-17,1161.970000,0.812400,0.098737,0.523497
2001-08-20,1171.410000,-1.207900,0.058075,0.493291
2001-08-21,1157.260000,0.695600,0.082992,0.527267
2001-08-22,1165.310100,-0.276300,0.069065,0.502225
2001-08-23,1162.090000,1.965400,0.056787,0.530582
2001-08-24,1184.930100,-0.482700,0.069155,0.510541
2001-08-27,1179.210000,-1.501000,0.061592,0.505442
2001-08-28,1161.510000,-1.114900,0.039912,0.497700
2001-08-29,1148.560100,-1.700400,0.009332,0.511808
2001-08-30,1129.030000,0.403000,0.141356,0.529400
2001-08-31,1133.580000,-0.056500,0.064704,0.495888
2001-09-04,1132.939900,-0.105900,0.091730,0.519836
2001-09-05,1131.740000,-2.239000,0.022978,0.509570
2001-09-06,1106.400000,-1.863700,0.043301,0.548791
2001-09-07,1085.780000,0.622600,0.098584,0.560060
2001-09-10,1092.540000,-4.921600,0.198980,0.554572
2001-09-17,1038.770000,-0.580500,0.210583,0.549771
2001-09-18,1032.740000,-1.611200,0.023334,0.515231
2001-09-19,1016.100000,-3.106000,0.191823,0.617178
2001-09-20,984.540000,-1.903400,0.227833,0.567538
2001-09-21,965.800000,3.898300,0.095682,0.589614
2001-09-24,1003.450000,0.879000,0.283345,0.619762
2001-09-25,1012.270000,-0.516700,0.249639,0.570245
2001-09-26,1007.040000,1.148900,0.069035,0.533188
2001-09-27,1018.610000,2.192200,-0.028375,0.558949
2001-09-28,1040.939900,-0.229600,0.184390,0.547262
2001-10-01,1038.550000,1.230600,0.129247,0.464782
2001-10-02,1051.330000,1.992700,-0.074752,0.438482
2001-10-03,1072.280000,-0.247100,-0.081923,0.455371
2001-10-04,1069.630000,0.163600,-0.003154,0.448311
2001-10-05,1071.380000,-0.834400,-0.101742,0.439670
2001-10-08,1062.439900,-0.535600,-0.021609,0.471138
2001-10-09,1056.750000,2.293800,0.015234,0.458925
2001-10-10,1080.990000,1.520800,0.029958,0.470208
2001-10-11,1097.430100,-0.526700,0.010206,0.471129
2001-10-12,1091.650000,-0.153000,-0.101863,0.454687
2001-10-15,1089.980000,0.693600,-0.041605,0.490288
2001-10-16,1097.540000,-1.863300,0.079671,0.506003
2001-10-17,1077.090000,-0.787300,0.088343,0.479728
2001-10-18,1068.610000,0.455700,-0.037410,0.465236
2001-10-19,1073.480000,1.529600,-0.010674,0.504829
2001-10-22,1089.900000,-0.469800,0.110435,0.492894
2001-10-23,1084.780000,0.038700,0.036072,0.493578
2001-10-24,1085.200000,1.372100,-0.025449,0.503631
2001-10-25,1100.090000,0.410900,0.041540,0.521831
2001-10-26,1104.610000,-2.381800,0.106928,0.504477
2001-10-29,1078.300000,-1.716600,0.007094,0.469645
2001-10-30,1059.790000,-0.000900,-0.033569,0.493281
2001-10-31,1059.780000,2.294800,0.099684,0.523452
2001-11-01,1084.100000,0.285900,0.147486,0.500188
2001-11-02,1087.200000,1.438600,-0.002968,0.486775
2001-11-05,1102.840000,1.452600,-0.063074,0.485850
2001-11-06,1118.860000,-0.273500,0.033510,0.524254
2001-11-07,1115.800000,0.245600,0.102252,0.499363
2001-11-08,1118.540000,0.158200,-0.021619,0.462992
2001-11-09,1120.310100,-0.176700,-0.024789,0.472962
2001-11-12,1118.330000,1.856300,0.003703,0.447255
2001-11-13,1139.090000,0.186100,-0.011258,0.456111
2001-11-14,1141.210000,0.090300,-0.013191,0.472663
2001-11-15,1142.240000,-0.314300,-0.063455,0.459492
2001-11-16,1138.650000,1.089900,-0.033432,0.496089
2001-11-19,1151.060100,-0.729800,0.068299,0.483334
2001-11-20,1142.660000,-0.492700,0.043351,0.475885
2001-11-21,1137.030000,1.170600,-0.021970,0.469334
2001-11-23,1150.340000,0.615500,-0.034620,0.492406
2001-11-26,1157.420000,-0.684300,0.100287,0.494153
2001-11-27,1149.500000,-1.825100,0.003323,0.472960
2001-11-28,1128.520000,1.035000,-0.025474,0.502154
2001-11-29,1140.200000,-0.065800,0.041286,0.510873
2001-11-30,1139.450000,-0.838100,0.121053,0.515443
2001-12-03,1129.900000,1.318700,0.038421,0.473991
2001-12-04,1144.800000,2.231800,-0.034711,0.499385
2001-12-05,1170.350000,-0.277700,0.089780,0.519232
2001-12-06,1167.100000,-0.753100,0.039357,0.484101
2001-12-07,1158.310100,-1.586800,-0.072489,0.483004
2001-12-10,1139.930100,-0.278100,0.013347,0.504612
2001-12-11,1136.760000,0.027300,0.108334,0.493462
