cdate,cp,pctlead,pred_linr,pred_logr
2017-09-18,2503.870100,0.111000,0.022812,0.495921
2017-09-19,2506.649900,0.063400,-0.000692,0.488216
2017-09-20,2508.240000,-0.304600,0.040572,0.501674
2017-09-21,2500.600100,0.064800,0.029387,0.509446
2017-09-22,2502.220000,-0.222200,0.034521,0.515545
2017-09-25,2496.659900,0.007200,0.062953,0.507850
2017-09-26,2496.840100,0.408500,0.071364,0.511721
2017-09-27,2507.040000,0.120500,0.035576,0.505933
2017-09-28,2510.060100,0.370500,0.008630,0.506434
2017-09-29,2519.360100,0.387400,0.020203,0.512548
2017-10-02,2529.120100,0.215900,0.013463,0.497972
2017-10-03,2534.580100,0.124700,0.013214,0.501809
2017-10-04,2537.740000,0.564700,0.011408,0.501415
2017-10-05,2552.070100,-0.107400,-0.037072,0.491783
2017-10-06,2549.330100,-0.180400,-0.020380,0.497869
2017-10-09,2544.730000,0.232200,0.052834,0.500263
2017-10-10,2550.639900,0.180400,0.030331,0.498210
2017-10-11,2555.240000,-0.168700,-0.007090,0.495267
2017-10-12,2550.929900,0.087800,0.040149,0.506476
2017-10-13,2553.169900,0.175100,0.023807,0.506882
2017-10-16,2557.639900,0.067300,0.050800,0.504449
2017-10-17,2559.360100,0.074200,0.037874,0.505711
2017-10-18,2561.260000,0.032800,0.041747,0.506922
2017-10-19,2562.100100,0.511700,0.029392,0.508634
2017-10-20,2575.210000,-0.397200,-0.004360,0.505348
2017-10-23,2564.980000,0.161800,0.052134,0.504401
2017-10-24,2569.129900,-0.466300,0.066298,0.509879
2017-10-25,2557.149900,0.127100,0.060935,0.512821
2017-10-26,2560.399900,0.807300,0.040358,0.512849
2017-10-27,2581.070100,-0.319200,-0.005148,0.500172
2017-10-30,2572.830100,0.094400,0.027088,0.497142
2017-10-31,2575.260000,0.159200,0.111441,0.519934
2017-11-01,2579.360100,0.019000,0.009941,0.504532
2017-11-02,2579.850100,0.309700,0.023381,0.511975
2017-11-03,2587.840100,0.127100,0.016768,0.504720
2017-11-06,2591.129900,-0.018900,0.023575,0.492652
2017-11-07,2590.639900,0.144400,0.066705,0.508714
2017-11-08,2594.379900,-0.376200,0.024718,0.503752
2017-11-09,2584.620100,-0.089800,0.043607,0.511677
2017-11-10,2582.300000,0.098400,0.057875,0.516592
2017-11-13,2584.840100,-0.231000,0.062753,0.503309
2017-11-14,2578.870100,-0.552600,0.073655,0.510143
2017-11-15,2564.620100,0.819600,0.123233,0.524596
2017-11-16,2585.639900,-0.262600,0.032985,0.510009
2017-11-17,2578.850100,0.127600,0.024305,0.513504
2017-11-20,2582.139900,0.654100,0.099293,0.515234
2017-11-21,2599.030000,-0.075000,0.037736,0.503257
2017-11-22,2597.080100,0.205600,-0.001108,0.504600
2017-11-24,2602.419900,-0.038400,0.048907,0.516213
2017-11-27,2601.419900,0.984900,0.018961,0.495077
2017-11-28,2627.040000,-0.036900,-0.000560,0.494081
2017-11-29,2626.070100,0.819100,-0.020971,0.489195
