cdate,cp,pctlead,pred_linr,pred_logr
2002-01-02,1154.670000,0.918000,0.053013,0.502258
2002-01-03,1165.270000,0.621300,0.066625,0.502900
2002-01-04,1172.510000,-0.649900,0.028461,0.477670
2002-01-07,1164.890000,-0.358800,0.017057,0.481747
2002-01-08,1160.710000,-0.479900,0.025587,0.499600
2002-01-09,1155.140000,0.122100,0.075157,0.509336
2002-01-10,1156.550000,-0.946800,0.086011,0.499706
2002-01-11,1145.600000,-0.627600,0.029594,0.497448
2002-01-14,1138.410000,0.683400,0.055816,0.500742
2002-01-15,1146.189900,-1.624500,0.083727,0.522005
2002-01-16,1127.569900,1.003000,0.112663,0.526706
2002-01-17,1138.880000,-0.992200,0.045597,0.504802
2002-01-18,1127.580000,-0.733400,0.084410,0.546540
2002-01-22,1119.310100,0.792500,0.082294,0.500354
2002-01-23,1128.180100,0.351900,0.085936,0.530776
2002-01-24,1132.150000,0.099800,0.104026,0.523541
2002-01-25,1133.280000,-0.019400,0.017610,0.490492
2002-01-28,1133.060100,-2.861300,0.079210,0.518542
2002-01-29,1100.640000,1.174800,0.063417,0.512689
2002-01-30,1113.569900,1.493400,0.086136,0.510908
2002-01-31,1130.200000,-0.707800,0.136576,0.531277
2002-02-01,1122.200000,-2.473700,0.023323,0.471334
2002-02-04,1094.439900,-0.403900,-0.010973,0.502218
2002-02-05,1090.020000,-0.597200,0.084354,0.550795
2002-02-06,1083.510000,-0.308300,0.180371,0.540222
2002-02-07,1080.170000,1.485900,0.139010,0.509248
2002-02-08,1096.220000,1.434000,0.005384,0.508561
2002-02-11,1111.939900,-0.399300,0.069468,0.520755
2002-02-12,1107.500000,0.994100,0.065611,0.510331
2002-02-13,1118.510000,-0.181500,0.053262,0.514224
2002-02-14,1116.480000,-1.101700,0.064116,0.510664
2002-02-15,1104.180100,-1.887400,0.033258,0.475655
2002-02-19,1083.340000,1.351400,0.041987,0.490635
2002-02-20,1097.980000,-1.551000,0.051800,0.496703
2002-02-21,1080.950000,0.822400,0.083096,0.510221
2002-02-22,1089.840000,1.797500,0.014125,0.489572
2002-02-25,1109.430100,-0.004500,0.069622,0.532198
2002-02-26,1109.380000,0.046000,0.094393,0.508428
2002-02-27,1109.890000,-0.284700,0.021666,0.493193
2002-02-28,1106.730000,2.263400,0.059231,0.526008
2002-03-01,1131.780000,1.949100,0.026576,0.477771
2002-03-04,1153.840000,-0.667300,0.087398,0.476004
2002-03-05,1146.140000,1.451000,-0.034129,0.445118
2002-03-06,1162.770000,-0.449800,-0.081170,0.461624
2002-03-07,1157.540000,0.584900,0.041758,0.503525
2002-03-08,1164.310100,0.339300,0.004126,0.447549
2002-03-11,1168.260000,-0.229400,0.031327,0.471490
2002-03-12,1165.580000,-0.985800,-0.004667,0.460283
2002-03-13,1154.090000,-0.091000,-0.012628,0.476854
2002-03-14,1153.040000,1.137900,0.046462,0.508157
2002-03-15,1166.160000,-0.052300,0.037381,0.497074
2002-03-18,1165.550000,0.406700,0.087755,0.493613
2002-03-19,1170.290000,-1.575700,0.009827,0.484295
2002-03-20,1151.850000,0.151100,0.036574,0.519496
