cdate,cp,pctlead,pred_linr,pred_logr
2000-01-03,1455.220000,-3.834500,0.049490,0.487313
2000-01-04,1399.420000,0.192200,0.006227,0.482269
2000-01-05,1402.110000,0.095600,0.062316,0.508510
2000-01-06,1403.450000,2.709000,0.204863,0.553908
2000-01-07,1441.470000,1.119000,0.161057,0.507516
2000-01-10,1457.600000,-1.306300,0.049740,0.533279
2000-01-11,1438.560100,-0.438600,0.028639,0.520561
2000-01-12,1432.250000,1.217000,0.041306,0.523802
2000-01-13,1449.680100,1.067100,0.185402,0.528467
2000-01-14,1465.150000,-0.683200,0.116535,0.473143
2000-01-18,1455.140000,0.052200,-0.006925,0.456475
2000-01-19,1455.900000,-0.709500,-0.067307,0.481437
2000-01-20,1445.569900,-0.291200,0.082768,0.520606
2000-01-21,1441.360000,-2.763400,0.114859,0.497366
2000-01-24,1401.530000,0.606500,0.049954,0.489159
2000-01-25,1410.030000,-0.421300,0.050912,0.496117
2000-01-26,1404.090000,-0.393800,0.149651,0.547709
2000-01-27,1398.560100,-2.745700,0.133028,0.512405
2000-01-28,1360.160000,2.521800,-0.020820,0.530660
2000-01-31,1394.460000,1.062800,0.150263,0.546141
2000-02-01,1409.280000,-0.011400,0.247368,0.566587
2000-02-02,1409.120000,1.124800,0.123100,0.490781
2000-02-03,1424.970000,-0.042100,-0.087846,0.506378
2000-02-04,1424.370000,-0.009100,0.096435,0.533425
2000-02-07,1424.240000,1.227300,0.124853,0.478784
2000-02-08,1441.720000,-2.081500,0.063339,0.483947
2000-02-09,1411.710000,0.362700,0.009208,0.472205
2000-02-10,1416.830000,-2.096900,-0.002632,0.468724
2000-02-11,1387.120000,0.203300,0.043787,0.523187
2000-02-14,1389.939900,0.871300,0.124164,0.483902
2000-02-15,1402.050000,-1.025600,0.107054,0.529910
2000-02-16,1387.670000,0.042500,0.113112,0.514925
2000-02-17,1388.260000,-3.037600,-0.000530,0.510268
2000-02-18,1346.090000,0.451700,0.072281,0.549976
2000-02-22,1352.170000,0.630100,0.120724,0.508420
2000-02-23,1360.689900,-0.533500,0.185209,0.552608
2000-02-24,1353.430100,-1.482900,0.112556,0.502191
2000-02-25,1333.360000,1.101700,-0.049042,0.513723
2000-02-28,1348.050000,1.362700,0.120858,0.550010
2000-02-29,1366.420000,0.934600,0.221115,0.545340
2000-03-01,1379.189900,0.186300,0.137798,0.500479
2000-03-02,1381.760000,1.983700,-0.056281,0.489174
2000-03-03,1409.170000,-1.269500,0.025147,0.507594
2000-03-06,1391.280000,-2.563100,0.120175,0.495986
2000-03-07,1355.620000,0.817300,-0.003734,0.447334
2000-03-08,1366.700000,2.560200,-0.018181,0.485817
2000-03-09,1401.689900,-0.472300,0.195600,0.517229
2000-03-10,1395.069900,-0.820700,0.075557,0.474977
2000-03-13,1383.620000,-1.768500,-0.094982,0.474682
2000-03-14,1359.150000,2.427300,0.000866,0.531927
2000-03-15,1392.140000,4.764600,0.229374,0.526061
2000-03-16,1458.470000,0.411400,0.205044,0.513327
2000-03-17,1464.470000,-0.535300,-0.008740,0.459603
2000-03-20,1456.630000,2.556600,-0.169043,0.445866
2000-03-21,1493.870000,0.453200,0.030914,0.514925
2000-03-22,1500.640000,1.779900,0.209102,0.481270
2000-03-23,1527.350000,0.007200,0.002691,0.404713
2000-03-24,1527.460000,-0.235700,-0.156610,0.441440
2000-03-27,1523.860000,-1.058500,-0.013754,0.443729
2000-03-28,1507.730000,0.052400,0.036410,0.473354
2000-03-29,1508.520000,-1.365600,0.059940,0.471626
2000-03-30,1487.920000,0.716400,0.023272,0.477698
2000-03-31,1498.580000,0.493100,0.036724,0.488650
2000-04-03,1505.970000,-0.746400,0.084244,0.519577
2000-04-04,1494.730000,-0.492400,0.105135,0.508937
2000-04-05,1487.370000,0.939200,0.018015,0.511217
2000-04-06,1501.340000,0.999800,0.098589,0.532496
2000-04-07,1516.350000,-0.784100,0.123224,0.514353
2000-04-10,1504.460000,-0.257200,0.072017,0.487625
2000-04-11,1500.590000,-2.227100,-0.024546,0.487898
2000-04-12,1467.170000,-1.817100,0.058114,0.515757
2000-04-13,1440.510000,-5.827800,0.083764,0.494843
2000-04-14,1356.560100,3.308400,0.010057,0.509109
2000-04-17,1401.439900,2.866300,0.134820,0.518969
2000-04-18,1441.610000,-0.980800,0.311194,0.606299
2000-04-19,1427.470000,0.495300,0.155759,0.510632
2000-04-20,1434.540000,-0.326200,-0.172531,0.536383
2000-04-24,1429.860000,3.327600,0.175903,0.596968
2000-04-25,1477.439900,-1.113400,0.283906,0.509207
2000-04-26,1460.990000,0.269000,0.098133,0.482446
2000-04-27,1464.920000,-0.852600,-0.156969,0.420251
2000-04-28,1452.430100,1.089200,-0.048774,0.508523
2000-05-01,1468.250000,-1.495700,0.182914,0.488323
2000-05-02,1446.290000,-2.156600,0.049373,0.477773
2000-05-03,1415.100000,-0.390800,-0.025263,0.467094
2000-05-04,1409.569900,1.636000,-0.019213,0.512468
2000-05-05,1432.630000,-0.590500,0.208600,0.547979
2000-05-08,1424.170000,-0.844700,0.140499,0.507829
2000-05-09,1412.140000,-2.060000,-0.015026,0.501608
2000-05-10,1383.050000,1.790200,0.004238,0.540926
2000-05-11,1407.810100,0.934100,0.190103,0.541200
2000-05-12,1420.960000,2.209800,0.175705,0.533802
2000-05-15,1452.360000,0.941900,0.073170,0.478109
2000-05-16,1466.040000,-1.244200,-0.029149,0.506796
2000-05-17,1447.800000,-0.731500,0.036762,0.499320
2000-05-18,1437.210000,-2.105500,0.003730,0.483143
