cdate,cp,pctlead,pred_linr,pred_logr
2012-11-08,1377.510000,0.169900,0.249832,0.562466
2012-11-09,1379.850000,0.013000,0.052998,0.534080
2012-11-12,1380.030000,-0.398500,0.130377,0.520057
2012-11-13,1374.530000,-1.385200,0.138274,0.529700
2012-11-14,1355.490000,-0.159400,0.163235,0.561297
2012-11-15,1353.330000,0.484000,0.193049,0.577977
2012-11-16,1359.880000,1.986200,0.040394,0.545406
2012-11-19,1386.890000,0.066300,-0.018114,0.497014
2012-11-20,1387.810100,0.232000,-0.017496,0.500134
2012-11-21,1391.030000,1.302600,0.010451,0.520641
2012-11-23,1409.150000,-0.203000,-0.084947,0.511272
2012-11-26,1406.290000,-0.522700,-0.041467,0.490835
2012-11-27,1398.939900,0.785600,0.076981,0.502227
2012-11-28,1409.930100,0.427000,-0.054148,0.480989
2012-11-29,1415.950000,0.016300,-0.062754,0.479156
2012-11-30,1416.180100,-0.474500,-0.028440,0.490392
2012-12-03,1409.460000,-0.171000,0.051839,0.503780
2012-12-04,1407.050000,0.158500,0.074931,0.517759
2012-12-05,1409.280000,0.330700,0.039293,0.512362
2012-12-06,1413.939900,0.292100,-0.008261,0.500894
2012-12-07,1418.069900,0.033900,-0.008821,0.503906
2012-12-10,1418.550000,0.654900,0.040930,0.507482
2012-12-11,1427.840000,0.044800,0.012446,0.508421
2012-12-12,1428.480000,-0.632100,-0.007664,0.506499
2012-12-13,1419.450000,-0.413500,0.051186,0.518626
2012-12-14,1413.580000,1.187100,0.058311,0.524752
2012-12-17,1430.360000,1.148700,0.005429,0.494350
2012-12-18,1446.790000,-0.758900,-0.066787,0.475347
2012-12-19,1435.810100,0.548800,0.011600,0.500460
2012-12-20,1443.689900,-0.937900,0.019165,0.517417
2012-12-21,1430.150000,-0.244000,0.010383,0.526685
2012-12-24,1426.660000,-0.478700,0.129717,0.521223
2012-12-26,1419.830000,-0.121800,0.073955,0.513334
2012-12-27,1418.100000,-1.105000,0.050675,0.510976
2012-12-28,1402.430100,1.694200,0.136096,0.540092
2012-12-31,1426.189900,2.540300,0.023432,0.509208
